NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,714872,3133402,Itapagipe - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,665952,3133501,Itapecerica - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1698907,3133600,Itapeva - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2434575,3133709,Itatiaiuçu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,899163,3133758,Itaú de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4975969,3133808,Itaúna - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,83986,3133907,Itaverava - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,283613,3134004,Itinga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,163923,3134103,Itueta - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4975265,3134202,Ituiutaba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,110967,3134301,Itumirim - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2864935,3134400,Iturama - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,221742,3134509,Itutinga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,373789,3134608,Jaboticatubas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,159690,3134707,Jacinto - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,186299,3134806,Jacuí - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1708890,3134905,Jacutinga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,157329,3135001,Jaguaraçu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,969914,3135050,Jaíba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,84853,3135076,Jampruca - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1965161,3135100,Janaúba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1040489,3135209,Januária - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,126375,3135308,Japaraíba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,100136,3135357,Japonvar - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1689755,3135407,Jeceaba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,87874,3135456,Jenipapo de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,245642,3135506,Jequeri - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,157284,3135605,Jequitaí - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,161753,3135704,Jequitibá - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,383948,3135803,Jequitinhonha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,113093,3135902,Jesuânia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,211126,3136009,Joaíma - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,120064,3136108,Joanésia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4286349,3136207,João Monlevade - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2562732,3136306,João Pinheiro - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,83620,3136405,Joaquim Felício - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,129429,3136504,Jordânia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62251,3136520,José Gonçalves de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,113810,3136553,José Raydan - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,59635,3136579,Josenópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,147089,3136603,Nova União - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2124349,3136652,Juatuba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,23271627,3136702,Juiz de Fora - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63719,3136801,Juramento - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,303328,3136900,Juruaia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,89871,3136959,Juvenília - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,168094,3137007,Ladainha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,265409,3137106,Lagamar - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2471545,3137205,Lagoa da Prata - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65868,3137304,Lagoa dos Patos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,376999,3137403,Lagoa Dourada - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,713683,3137502,Lagoa Formosa - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,312254,3137536,Lagoa Grande - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2825380,3137601,Lagoa Santa - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,508139,3137700,Lajinha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,538928,3137809,Lambari - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,66918,3137908,Lamim - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,116195,3138005,Laranjal - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,231342,3138104,Lassance - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3916682,3138203,Lavras - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67066,3138302,Leandro Ferreira - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73646,3138351,Leme do Prado - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1344583,3138401,Leopoldina - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,117803,3138500,Liberdade - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,432497,3138609,Lima Duarte - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,775261,3138625,Limeira do Oeste - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,110763,3138658,Lontra - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,155370,3138674,Luisburgo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82468,3138682,Luislândia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,166134,3138708,Luminárias - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,863686,3138807,Luz - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,136850,3138906,Machacalis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1406358,3139003,Machado - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,408511,3139102,Madre de Deus de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,272762,3139201,Malacacheta - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,79983,3139250,Mamonas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,315779,3139300,Manga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3710638,3139409,Manhuaçu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,587887,3139508,Manhumirim - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,610897,3139607,Mantena - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,243502,3139706,Maravilhas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,288911,3139805,Mar de Espanha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,273430,3139904,Maria da Fé - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4656946,3140001,Mariana - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,75214,3140100,Marilac - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,240477,3140159,Mário Campos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,111015,3140209,Maripá de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,67779,3140308,Marliéria - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61730,3140407,Marmelópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,584258,3140506,Martinho Campos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,298805,3140530,Martins Soares - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,112644,3140555,Mata Verde - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,76740,3140605,Materlândia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1095994,3140704,Mateus Leme - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,879159,3140803,Matias Barbosa - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,200579,3140852,Matias Cardoso - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,482096,3140902,Matipó - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,229089,3141009,Mato Verde - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1895426,3141108,Matozinhos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,128623,3141207,Matutina - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,273185,3141306,Medeiros - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,330715,3141405,Medina - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,98141,3141504,Mendes Pimentel - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,189388,3141603,Mercês - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73562,3141702,Mesquita - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,412128,3141801,Minas Novas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,199019,3141900,Minduri - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,193762,3142007,Mirabela - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,206069,3142106,Miradouro - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,368817,3142205,Miraí - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,57919,3142254,Miravânia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104132,3142304,Moeda - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,160124,3142403,Moema - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,41815,3142502,Monjolos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,280175,3142601,Monsenhor Paulo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,206964,3142700,Montalvânia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,903721,3142809,Monte Alegre de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,325958,3142908,Monte Azul - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,486081,3143005,Monte Belo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1957161,3143104,Monte Carmelo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,52678,3143153,Monte Formoso - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,632535,3143203,Monte Santo de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,13326239,3143302,Montes Claros - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,723678,3143401,Monte Sião - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,104692,3143450,Montezuma - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,570683,3143500,Morada Nova de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62850,3143609,Morro da Garça - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,56083,3143708,Morro do Pilar - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,159929,3143807,Munhoz - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3211391,3143906,Muriaé - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,662869,3144003,Mutum - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,742833,3144102,Muzambinho - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,40636,3144201,Nacip Raydan - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1074889,3144300,Nanuque - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,108081,3144359,Naque - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92799,3144375,Natalândia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133965,3144409,Natércia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,826959,3144508,Nazareno - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,757417,3144607,Nepomuceno - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,166816,3144656,Ninheira - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133538,3144672,Nova Belém - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,480775,3144706,Nova Era - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,12447551,3144805,Nova Lima - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,71916,3144904,Nova Módica - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1581648,3145000,Nova Ponte - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,158901,3145059,Nova Porteirinha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,492956,3145109,Nova Resende - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3936358,3145208,Nova Serrana - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,416700,3145307,Novo Cruzeiro - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,150989,3145356,Novo Oriente de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,92594,3145372,Novorizonte - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44676,3145406,Olaria - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,204857,3145455,Olhos-d'Água - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,55156,3145505,Olímpio Noronha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1463237,3145604,Oliveira - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,44412,3145703,Oliveira Fortes - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82367,3145802,Onça de Pitangui - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,84109,3145851,Oratórios - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,146988,3145877,Orizânia - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4310767,3145901,Ouro Branco - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1223791,3146008,Ouro Fino - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6765810,3146107,Ouro Preto - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,87363,3146206,Ouro Verde de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,68448,3146255,Padre Carvalho - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,254681,3146305,Padre Paraíso - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,98947,3146404,Paineiras - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,676496,3146503,Pains - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,73623,3146552,Pai Pedro - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,33859,3146602,Paiva - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,114459,3146701,Palma - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,82988,3146750,Palmópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,378421,3146909,Papagaios - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,6798922,3147006,Paracatu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,5161430,3147105,Pará de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,801200,3147204,Paraguaçu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,769516,3147303,Paraisópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1108133,3147402,Paraopeba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,30002,3147501,Passabém - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,739447,3147600,Passa Quatro - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,310555,3147709,Passa Tempo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,47565,3147808,Passa Vinte - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4080106,3147907,Passos - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,61642,3147956,Patis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,8151369,3148004,Patos de Minas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,4895785,3148103,Patrocínio - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,152118,3148202,Patrocínio do Muriaé - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,143373,3148301,Paula Cândido - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80481,3148400,Paulistas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,111033,3148509,Pavão - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,293485,3148608,Peçanha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,428870,3148707,Pedra Azul - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,124988,3148756,Pedra Bonita - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65218,3148806,Pedra do Anta - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,133810,3148905,Pedra do Indaiá - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,65492,3149002,Pedra Dourada - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,221497,3149101,Pedralva - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,132256,3149150,Pedras de Maria da Cruz - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,333527,3149200,Pedrinópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2514377,3149309,Pedro Leopoldo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,37357,3149408,Pedro Teixeira - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,78666,3149507,Pequeri - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,103925,3149606,Pequi - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,378766,3149705,Perdigão - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2577884,3149804,Perdizes - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,811684,3149903,Perdões - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,119988,3149952,Periquito - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,57197,3150000,Pescador - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,114475,3150109,Piau - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,214395,3150158,Piedade de Caratinga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,76207,3150208,Piedade de Ponte Nova - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,135158,3150307,Piedade do Rio Grande - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,128442,3150406,Piedade dos Gerais - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,314466,3150505,Pimenta - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,70142,3150539,Pingo-d'Água - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,94230,3150570,Pintópolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,248565,3150604,Piracema - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,639003,3150703,Pirajuba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,253176,3150802,Piranga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,118615,3150901,Piranguçu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,171573,3151008,Piranguinho - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,707928,3151107,Pirapetinga - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,3361259,3151206,Pirapora - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,246401,3151305,Piraúba - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,702867,3151404,Pitangui - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1568574,3151503,Piumhi - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,843201,3151602,Planura - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,548879,3151701,Poço Fundo - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,10732908,3151800,Poços de Caldas - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,151974,3151909,Pocrane - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1229908,3152006,Pompéu - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,2594059,3152105,Ponte Nova - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,63931,3152131,Ponto Chique - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,149416,3152170,Ponto dos Volantes - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,625525,3152204,Porteirinha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,151759,3152303,Porto Firme - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,213766,3152402,Poté - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,14201206,3152501,Pouso Alegre - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,542609,3152600,Pouso Alto - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,257819,3152709,Prados - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,1702675,3152808,Prata - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,249604,3152907,Pratápolis - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,230172,3153004,Pratinha - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,80596,3153103,Presidente Bernardes - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,62647,3153202,Presidente Juscelino - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,45373,3153301,Presidente Kubitschek - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,904883,3153400,Presidente Olegário - MG,2023,2023,37,Produto Interno Bruto a preços correntes
6,Município,40,Mil Reais,160653,3153509,Alto Jequitibá - MG,2023,2023,37,Produto Interno Bruto a preços correntes
